,가격,평점,채널,날짜,제품명,리뷰
20,"36,890",평점5,보만코리아,20.06.02.,보만 VC7210,"유선청소기를 오래 쓰다가 무선청소기를 한 번 사용해본 적이 있어요 너무 편해서 여러가지 보다가 보만 걸 보게됐어요! 좋은 후기도 많고 가격도 되게 합리적이라서 구매를 결정하게 됐어요청소기 사고 나서 제일 좋았던 건 엄마 아빠가 말없이 쓰시곤 칭찬 한마디씩 하고 가신다는 거였어요 “괜찮다잉”, “좀 쓸게~” 하면서 다같이 청소를 좀 더 자주 하게 된 것 같아요 합리적인 소비자로 인정받게 된 건 덤이고요^^ 1. 준수한 흡입력주변 모든걸 흡수하는 그런 성능까진 아니에요 파워 버튼이 하나밖에 없기 때문에 on/off 버튼 하나로 작동되는 것치곤 원룸?정도 커버치기엔 괜찮다고 생각합니다. 머리카락, 먼지, 가루 등등을 치우기 나쁘지 않았어요. 액체류는 당연히 흡입할 수 없었지만 방안에서 일상적으로 바닥에서 보이는 먼지들은 잘 잡아줬어요. 2. 컴팩트한 사이즈8월 초 쯤에 이사 가기 때문에 집안 물건 버리기에 한창인데 큰 물건이면 가져가기 뭔가 부담스럽더라고요. 작아서 챙기기도 쉽고, 일단 무겁지 않아서 좋았어요. 인테리어적인 면에서도 자그마한 공간에 숨기기에도 용이해서 좋았어요. 근데 누가 봤어도 청소기치곤 디자인이 이뻐서 ‘오!’하고 어디 껀 지 물어보더라고요3. 합리적인 가격전 4만원 미만으로 구매하게 됐지만, 이후 구매하시는 분들은 다른 금액으로 사게 되실 수도 있겠죠. 그래도 거름망도 청소하기 편하고, 준수한 청소기 성능을 4만원 미만으로 사서 제일 큰 장점인 편리함을 얻었다면 전 살 가치가 있다고 생각해요. 이 다음에 이걸 고장날 때까지 쓰고 또 사야 한다면 또 생각날 것 같아요. 좋은 제품 알게 되서 너무 좋았어요. 좋은 제품인만큼 더 알려지길 바래요^^"
21,"36,890",평점5,옥션,19.12.18.,보만 VC7210,"1인가구 삶의 질을 올려주는 필수템입니다. 원룸인데 굳이 청소기까지 필요할까 싶어 여태까지 빗자루, 돌돌이로 머리카락을 치워오셨나여? 핸디청소기 구입하시면 삶의 질이 달라집니다...(진심)... 만약 1년 쓰다 고장난다고 하더라도 충분히 본전 뽑고도 남는다고 생각해요.장점 3가지 나열해봅니당.1. 크기가 작고 디자인이 무난합니다. 본체 길이가 성인여성 팔뚝정도 길이고요, 바닥 주둥이(?)를 끼우면 팔꿈치에서 손끝까지 길이입니다. 디자인도 요란스럽지 않아 어디에 놓든 거슬리지 않습니다.2. 흡입력이 좋습니다. 소음도 거슬리지 않고요.어제 배송받고 하루정도 충전을 한 뒤, 며칠간 방치한 방바닥을 청소기로 밀었더니 슉슉 머리카락이 빨려들어갑니다. 아쉽게도 양말에 꽂혀있는 머리카락까지 뽑아낼 정도는 아닙니다.하지만 바닥에 널부러진 머리카락 정도는 흔적도 남지 않습니다. 심지어 주둥이를 꽂지 않고 본체만으로도 흡입이 잘 돼요.청소를 마치고 필터에 걸러진 머리카락, 먼지를 보고 충격받았습니다. 빗자루질을 계속 했다면 머리카락은 쓰레기통으로 갔겠지만 먼지는 제 입속으로 다 들어갔겠죠...3. 사용이 간편합니다.가벼워서 이리저리 들고다니며 청소하기 좋구요, 청소 후에 필터 통을 분리해서 쓰레기통에 탁탁 털어주고 다시 끼우면 끝입니다. 그리고 이 모든 과정이 너무 쉽고 빠릅니다. 이 외에 여러가지 구성품들을 함께 주셔서 다양한 용도로도 쓸 수 있을 것 같은데요, 다 제쳐두고서라도 방바닥 청소 하나만 보더라도 충분히 구입할 가치가 있습니다."
22,"36,890",평점5,보만코리아,21.08.16.,보만 VC7210,"(자세한 리뷰)원룸 자취방에 청소기가 필요해서 구매했어요 ^^제가 우선적으로 살폈던 조건은,1. 파워 & 견고성2. 가격 (4~5만원대)3. 기타 부품을 따로 구입할 수 있는지4. 크기 (너무 크지 않은!) 이었어요~여기저기 살펴봤는데 보만코리아 제품이 제일 나은 듯 해서 구매했습니다 :-) !원룸에 두고 사용할거라,크기가 적당해서 좋았구요~이것저것 구성품도 많아서 상황에 맞게 잘 쓸 수 있을 것 같았어용 ^^또 충전기나 먼지망같은 제품들을 홈페이지에서 따로 더 구매할 수 있으니,추후 사용하다 고장나도 편리할 것 같더라구요 !!그리고 제가 제일 우선순위에 두었던 것은 파워와 견고성이었는데,아무래도 미니 청소기다 보니 견고성은 아직 잘 모르겠지만,청소기 작동했을 때 꽤 힘이 느껴졌어요 :-) 큰 청소기 못지 않은?!빨아들이는 힘도 괜찮은데,무작정 밀기 보다는, 청소기 구멍에 맞춰서 잘 빨아들이는게 좋더라구욥 ^^단점이라고 한다면, 파워가 쎈 만큼 소리도 큰 편이어서-저녁에 사용하기에는 옆집에 피해가 갈 수 있을 것 같아욤 :-)원룸에 머리카락이 너무 많아서 스트레스였는데~이제는 청소기로 슥슥 밀면 되니까 너무 편합니당 !"
23,"36,890",평점5,보만코리아,20.01.18.,보만 VC7210,리뷰 왠만해서는 안쓰는데 처음으로 사진까지 첨부하며 리뷰 남겨봅니다.미니 청소기를 구매한 이유는 집안에 돌아다니는 머리카락과 아기가 흘리고 다니는 과자 부스러기로 흔히 말하는 돌돌이 테이프로 열심히 밀고 다니다 보니 하루종일 밀고 밀고하다 미니 청소기를 고심끝에 구매했어요.일단 구매하고 사용한지 4일째 인데 일단 삶의 퀄리티가 올라갔고 4일째 저의 사랑을 독차지 하는 최애탬이에요~ 기본적으로 무게가 없다고는 할 수 없지만 이 청소기로 20~30분씩 하는 것도 아니고 들고 충분히 청소 할 수 있어요.소음은 유선청소기와 소리가 비슷해요.충분히 이해 할 수 있는 소음입니다. 소음이거슬린다까지는 아닙니다. 흡입력은 저희집에 아기가 있어서 작은 머리카락부터 긴 저의 머리카락 과자부스러기 까지 모두 잘 흡입합니다. 헤드를 끼우고 사용하면 안끼는 것 보다는 덜 흡입되기는 하지만 헤드를 껴도 모두 다 청소가능해요. 충전부분은 그냥 저희집은 충전단지를 계속 끼워놓고 사용하고 있어서 충천 후 얼마 사용까지는 모르겠지만~ 다들 휴대폰 충전기 껴놓고 사용하시듯 사용하고 있어서 불편함 없어요.그래도 헤드의 구멍 크기가 일반 청소기 보다 작은 여러번 구석구석 해주면 다 청소 가능합니다.아침에 한번 집안 모두 돌려주고 하루 시작하면 밤새 잘 때의 먼지는 사라지고 상쾌하게 시작 할 수 있어서 좋아요. 틈틈히 집안의 먼지 그때그때 제거 가능해서 일단 4일까지 써 본 현재는 만족입니다.^^
24,"36,890",평점5,G마켓,19.10.03.,보만 VC7210,"원룸같은 기숙사에서 쓰려고 구입했습니다.평이 좋고 가격도 비교하던 제품들에 비해 착해서 ㅋ제품주문 다음날 바로 도착했구요.(주문 아침에 함)도착하자마자 바로 사용해봤는데 흡입력도 좋고 소음도 나름 쏘쏘.흡입력은 (왜때문에) 자동차 매트 청소사진으로 보여드림.길쭉한 저놈 꽂고 5분 남짓 매트위 모래들 슥슥 했는데 잘 빨립디다.소음은... 사용시엔 살짝 있네 싶다가도 일반 청소기에 비하면 그리 큰거같진 않고...배수구에 물 흘러가는 소리만 들리는 조용한 지하주차장에서차 안에 청소기 틀어놓고 문 닫으면 아주 작게 밖으로 새어나오는 수준.(배수구 물 흘러가는 소리가 더 큼)가격대비 아주 만족입니다 :)단, 충전중이건 완충이건, 거치대에 꽂아놓으면 빨간불 밖에 안들어와서 완충이 된건지 아닌지 모르겠음.새 제품일텐데...박스에 개봉 방지실이 덜렁덜렁 떨어져있고제품에는 왜 먼지가...설명서 보니 필터는 3~6개월마다 바꾸라던데... 필터만 구입 가능?"
25,"36,890",평점5,보만코리아,20.11.27.,보만 VC7210,구입후 한달이상 지난것같아요. 두개사서 어머니와 하나씩 나눠가졌고 지금도 사용하면서 사길 너무 잘했다 싶습니다. 우선 가볍고 청소하 편하도록 길이조절 파이프와 여러 모양 툴로 집에 가지고있던 메인청소기를 사용하지 않는 습관이 생겨버렸어요. 다이슨도 쓰다보면 손목아플때 무게가 많이 무겁게 느껴지는데 이녀석은 가볍고 힘도좋고 사이즈가 작아서 청소하기 너무편합니다. 다만 거치대 도크가 너무 가벼워서 그냥 바닥에 두고 쓰면 청소기 분리시 딸려올라와 나사를 박아쓰거나 양면테이프로 고정해서 쓰셔야 편할거같아요. 거치대부분을 좀 무겁게 해주셨으면 좋겠어요. 거치대 가벼운 부분 빼곤 200점짜리 물건입니다. 아 완충후 불빛 색이 바뀌는것도 고려해주세요. 상품.사기전 완충되도 불빛 안바뀐다는건 확인하고 산거지만 완충시 불빛 안바뀌니 가끔 충전 안된거라고 인식합니다 ㅎ 어쨋든 청소기 다양하게 많이 쓰고있는데 만족도 최상입니다.
26,"36,890",평점5,보만코리아,20.08.02.,보만 VC7210,"두번째 구매입니다. 처음 삿던게 엔진이라고 해야할까.. 소리가 엄청 크게 나면서 쓰기가 불안해져서 검색끝에 재구매 구매했어요. 첫번째 제품도 고장이라곤 하지만 대략 4년쯤 쓴거 같아요 ㅎㅎㅎ 괜찮죠? ㅎㅎ 처음 산 제품을 엄청 만족하면서 썼던지라 시간이 이렇게 지났지만, 여러 다른제품들을 검색을 해보고도, 역시 이제품이 맘에 들어서 재구매 합니다왼쪽 짧은게 기존 쓰던거고, 오른쪽 제품이 이번에 구매한거네요.1. 사진에 보이다 시피 애들 층간소음 방지를 위해서 매트 시공 한 바닥입니다. 밝은계열이라 머리카락, 먼지가 잘 보여요. =먼지나 이물질 보일때마다 씁니다.2. 첫번째 구매시에는 애가 하나였지만, 이제는 시간이 흘러흘러 아이는 어느덧 둘, 야옹이 한 마리가 있으며, 제 머리카락은 40센티는 될 정도로 중장발(?)이 되었습니다.3. 애들이 먹고 흘리는 간식(과자부스러기...아오), 고양이 털뭉치, 제 머리말린 후 긴 머리카락 흡입에 아주 좋습니다. (다이* 짝퉁삘나는 제품을 6개월 가량 썼었는데, 머리카락이 롤부분에 말리니 아주 짜증도 그런 짜증이 없더라구요. 롤이란 롤에 모두 머리카락이 엉킵니다. 이제품도 롤 부분에 엉키는게 없지는 않습니다만,  쓰는데 아무 지장 없습니다 가끔 한번 씩 정리합니다)가성비 짱이고, 흡입력도 짱이고, 저처럼 다이*형태 머리카락 엉킴에 짜증 밀려 오시는 분들 이겁니다. 지르세욤 (관계자 아닙니다;;) 진공흡입이라 헤드 근처부분 먼지 다 딸려오니 좋아요~~~"
27,"36,890",평점5,보만코리아,20.02.20.,보만 VC7210,"조금 늦은 후기인데요. 사고 나서 너무 좋아서 후기를 꼭 쓰고 싶었는데 이제서나마 씁니다.자취를 시작하면서 조금 가격대가 있는 물걸레 청소기를 샀었는데, 좁은 집에서는 사용하기에 무리가 있더라고요. 원룸인 데다가 가구를 들여놓으니 더 청소하기 힘들었습니다. 물걸레 청소기는 머리가 크니까요. 그래서 본가에 엄마 쓰시라고 줬어요. 정말 사놓고 후회됐어요ㅠㅠ이 청소기는 페이스북에서 어쩌다 한 번 보고, 잊고 있다가 다른 예쁘게 생긴 청소기를 봤는데 충전기 문제가 있기도 하고 이름도 처음 들어본 제조사라서 꺼려지다가 이게 다시 생각나서 구매했어요.조금 그렇긴 하지만 사진처럼 머리카락이며, 실수로 휴지 흘린 거 한 장이 흡입됐는데 그만큼 흡입력 괜찮고요. 통 분리해서 먼지 터는 것도 수월합니다. 조금 불편한 거라면 다른 분들 말씀처럼 충전을 시켜놓으면 계속 빨간 불 상태라 충전이 다 됐는지 모른다는 건데요. 그냥 약해진다 싶을 때 플러그 꽂아놓고 생각나면 뽑아 놓고 그러면서 사용하고 있어요.3개월 사용하고 있는데, 아직도 잘 사용하고 있고 중간중간에 친구랑 지인분도 자취하면서 물어보길래 이 제품 추천해주고 잘 사용하고 있고 좋다고 합니다. 이 금액에 교체할 수 있는 헤드가 있는 것도 최고고, 단언 가성비 최고 청소기라 생각해요:)전 보일 때마다 줍고 이런 거 귀찮아서,, 머리카락 때문에 스트레스였는데 한 번 싹 흡입하고 나면 깔끔해져서 기분 좋아져요ㅠㅠ 진짜 최고예요! 추천합니다👍"
28,"36,890",평점5,보만코리아,20.10.20.,보만 VC7210,"가로세로 242미터 작은방 머리카락,고양이 모래 청소용으로 구매했어요청소 면적이 작고 긴머리 여집사,호기심많은2개월차 여아깽이 둘이 생활하는데수시로 돌돌이로 청소하는데도사막화,머리카락때메 한계가있더라구요ㅠ돌돌이 테이프가는것도 일이더라구요ㅠ제가본건1, 저렴한가격2, 휴대,공간을 많이 차지않는 무선청소기3, 머리카락, 모래흡입이 가능한 흡입력4, 작송 소리순서로 검색해서 보만이 딱 맞는듯 하여구매했네요원래 여기에 디자인도 기준에들어갔지만보틀처럼 이쁜건 흡입력이 별로고,아니면 비싸거나 공간차지를 많이 하는 제품뿐이더라구요후기에 소음이 크다는데요즘 뭐든 저소음 저소음 해서 그런지고객 눈높이가 높아졌나봐요전 10년전 삼성 유선청소기 쓰고있었는데왠만한 예전 유선, 청소기 소음 보단그리 큰 소음이 아니던데요;;;전 너무 만족하고 시험삼아 사용해봤네요^^고장  안나고 오래썼으면 좋겠어요아~완충 구별표시가 없다는건알고 감안하고 구매했습니다"
29,"36,890",평점5,보만코리아,20.03.17.,보만 VC7210,"하나의 본체에 다른 노즐을 끼워 여로 용도로 사용할 수 있다는 점이 아주 좋습니다. 부모님과 함께 사는 집 전체용도의 청소기가 있으나 방안에서 머리카락이나 지우개가루 등 작은 알갱이들을 청소하기 위한 용도로 구입하였습니다. 흡입력이 꽤 좋아 그정도의 먼지는 모두 잘 빨아들입니다! 잠깐만 돌리면 방이 금방 깨끗해지기 때문에 하루에도 몇번씩 눈에 지저분한게 띨 때마다 청소기를 돌리고 있습니다! 다만 거치대가 플라스틱이이어서 가벼워 좌우에 노즐을 끼워 넣으면 본체를 뺐을 경우에는 그 무게의 불균형때문에 자꾸 넘어지게 됩니다. 그치만 가격적인 면과 성능을 봤을때 감안할만 하다고 생각합니다. 원래는 디자인때문에 좀 더 작고 이쁜 핸디형청소기를 구입하려고 했었는데요, 다시 구입을 하게 된다 하더라도 이 제품을 살것 같습니다. 여러 쓰임이 있다는것(노즐 말하는 겁니다 ㅎㅎ)이 생각했던것보다 아주아주 만족스럽습니다."
30,"36,890",평점5,보만코리아,20.10.29.,보만 VC7210,"귀여운 🐶 룸메와 함께 사는 집이라 매일 바닥 청소가 필수인데 기존에 쓰던 유선 청소기는 댕댕이가 소리 뿐 아니라 본체 자체를 무서워하는 것 같아 작은 사이즈의 핸디 청소기를 찾게 됐습니다.이것저것 서치해보다가 이 제품이 가격도 비싸지 않고 무엇보다 보만이라는 브랜드가 믿음직스러워서 크게 고민하지 않고 구매 결정했어요. 제가 결제할 때 저희 아버지도 집에서 쓰시겠다고 하시기에 두 개를 같이 주문했는데 결과적으로 두 집 다 아주 잘 사용중입니다! 자취용/사무실용/내 방 전용 청소기로 진짜 딱이에요!!!처음에는 필터 비우는 게 익숙하지 않아서 플라스틱 먼지통 자체를 바닥에 많이 떨어뜨리기도 했는데ㅎㅎ 내구성이 괜찮은지 다행히도 깨진 부분은 없어요. 필터도 청소 후에 물티슈로 슥슥 닦아내거나 물로 씻어서 말리기만 하면 되니 관리가 편합니다.주로 제 방이나 댕댕 침구류 같은 작은 공간에 사용해서 헤드는 전부를 사용하지는 않고 작은 친구들 두 개만 번갈아 사용중이에요. 헤드 장착하면 좁은 곳, 패브릭 소파 위 청소할 때 유용합니다👍🏻 다만 바닥용 헤드 롤에 머리카락 끼이는 게 싫어서 대부분은 바닥 청소할 때는 헤드 없이 사용중인데 흡입구가 직접 바닥에 닿아 마찰되다보니 입구가 많이 흠집이 났어요...ㅠㅠ 너무 아쉽지만 어쩔 수 없는 욕심이라 잘 닦아가면서 써보려구요.꼭 필요한 물건을 합리적인 가격에 잘 산 것 같아서 쓸 때마다 기분 좋네요🥰🥰"
31,"36,890",평점5,신세계몰,20.10.08.,보만 VC7210,매일매일 침대에 머리카락이랑 먼지 청소하는 용도로 구입했습니다. 크기랑 무게는 여자가 쓰기에도 가벼워서 편합니다. 추가 부품을 연결하지 않고 침대에 사용중인데 머리카락 잘 빨아들입니다. 침구에 먼지도 눈엔 안보여도 먼지통에 착실히 쌓이는거 보면 조금 무섭네요... 그동안 그냥 살았던거니까 ㅋㅋ 일반 청소기 헤드는 제 방만 간단히 청소하는데 쓰고 솔 달린건 책상이랑 컴퓨터 청소에 사용중입니다. 가격대비 굉장히 만족중입니다 :) 먼지통은 그냥 깔끔하게 유지하려고 매일 비우는데 그냥 털면 정전기 때문에 잘 안비워지고 키친타올로 본체 닦고 필터에 붙은 먼지도 털어내면 비교적 쉽게 뒷처리가 가능하네요.어차피 20만원대로 올라가지 않는한 성능은 비슷할 것 같은데 이 제품이 크기랑 구성품이 다 맘에 듭니다. 크게 고장만 안나면 나중에 배터리만 교체해서 사용하려고 생각중입다.
32,"36,890",평점5,보만코리아,20.03.21.,보만 VC7210,저희집엔 유선청소기가 있지만 선 연결하고 방옮길때마다 콘센트 바꿔가며 코드꼽고 그게 너무 귀찮더라구요 . 수시로 청소할수있는 무선청소기 알아보던중에 후기평도 좋고 괜찮은 제품인것같아 구매했는데. 받아보니 역시나 만족스러워요 :)구성품이 다양해서 길이조절도 가능하고 앞에 헤드종류가 3종이라 유용하게 활용하기 좋네요강아지 두녀석과 함께지내는데 한녀석이 엄청난 털쟁이라서 곳곳에 털 쌓이는게 장난아니거든요 ㅎㅎ하루에도 몇번씩 돌려야되는데 무선이니까 넘나 편하게 수시로 돌리고 있어요~가격대도 너무 착해서. 본품 구매하면서 필터를 추가구입했는데. 부담없는 가격이라서 좋아요나중에 세척하거나 할때 필터 교대로 쓰기에 좋을거같더라구요~ 혹시나 사려는분 필터도 추가구입하는거 추천 !!암튼 강아지 키우는분들. 수시로 구석진곳 청소기 돌려야되는 분들에겐 딱인거같아요 !
33,"36,890",평점5,보만코리아,20.06.23.,보만 VC7210,"사실 구매확정까지 고민을 많이 했습니다. 판매자와 대화도 했지만 정품개봉씰이 떨어져있었고,박스도 접었다 편 자국이 남아있어서누가봐도 뜯었던 제품같았는데제품 포장 공정과정에서일어날 수 있는 일이라고 하니 어차피 박스 뜯은 거 그냥 써보기나 하자,하자만 없으면 쓰자 ! 하는 생각에 사용을 해보았습니다. 핸디형 청소기를 삼#에 납품하는 국산제품을 구매하고 싶었으나 디자인이나 색상이 너무 촌스러워서약 1만원 정도 더 비싼 이 제품을 구매하게 되었는데요~!제가 구매한 용도에는 딱 맞는 제품이라구매확정을 하게 되었습니다. #장점 컴퓨터 책상 아래, 위 / 창틀 / 화장대 / 각종 전자기기 와 같은 틈새의 먼지와 머리카락을 없애기엔 부족함이 없네요. 돌돌이 쓰자니 소모품이고 돌돌이가 안들어가는 틈은직접 손으로 청소해야하는데솔직히 매번 손으로 청소하기 귀찮잖아요~이 제품으로 하면 간단하게 끝낼 수 있습니다. #단점다만 이 제품의 흡입구 부분이 플라스틱인데  청소하려고 바닥 가까이 갖다대다보면 쓸리거나 자국이 남는 경우가 있습니다. 고가의 제품을 청소할 땐 주의하셔야겠습니다. 그리고 다른 소모품들은 안쓰기 때문에옵션으로 분리해서 더 저렴하게 팔았으면 좋겠어요."
34,"36,890",평점5,옥션,20.02.04.,보만 VC7210,"3,4년 전에 구입해서 쓰다가 근래 배터리가 다된 듯 해 교체(2만 원)하려다 새로 구입했어요. 이게 화력이 정말 좋더라고요. 배터리 교체 않고  쓰던 건 그냥 차량용으로만 쓸 예정이예요. 그동안 겸용 썼는데 차 먼지는 좀 더 더럽다보니 따로 쓰고싶더라고요.  다이*보다 전 이게 좋아요. 가성비는 말 할 필요가 없고.  가볍고 화력 좋고 그에 비해 소음 적고. 필터는 물에 씻어 쓰니 교체 부담도 없고. 배터리 해봐야 2만 원이니 다이*에 비하면 껌값도 안되고요. 구성품으로 구석구석 잘 쓰고 있고. 기존 유선 청소기 부속품하고 주둥이 맞는 침구 청소구(사진 첨부)나 현관 청소구도 끼워서 쓰고(엘지 유선 청소기예요). 오래오래 보만 없어지기 전까진 계속 구매해 쓸 예정입니다. 사진 오른 쪽은 기존 쓰던 거. 새거는 충전 위치 다시 잡아야해요. 전 이 가격에 이정도 품질. 진짜 대박이라고 봅니다."
35,"36,890",평점5,11번가,19.11.13.,보만 VC7210,잘받았습니다 감사합니다 장점 -흡입력이 너무 좋아요 윙하는 소리와 함께 온갖 먼지 다 빨아들이구요 사실 핸디형청소기 기대안했거든요 그냥 보이는 머리카락이랑 과자부스러기 정도 청소목적으로 사용하려고 했는데 와!이걸로 집 전체 청소해도 되겠어요 그리고 다양한 헤드가 들어있어 용도별로 사용할수 있을것 같아요 추가로 디자인이 넘 세련됐어요 요새 전자기기도 디자인이 참 중요한데 고급스럽고 집안의 가구들과도 잘 매칭되요 인테리어소품느낌입니다 단점ㅡ약간 시끄럽긴해요 근데 그렇게 많이 거슬릴정도는 아니에요 소리가 크니까 밤에만 조심하면 될것 같구요 그리고 충전거치대에 올릴때 서서는 착 꽂기어렵구 앉아서 그 구멍에 잘 맞춰야해요 거치대가 무게감이 없어서 잘 잡고 세워야하네요 **전체적인 만족감**마음에 듭니다 누가 산다고 하면 추천해주고싶네요 잘쓸게요!큰 메인 청소기 잘 안쓸것 같아요 ㅋㅋㅋ리뷰가 고민중인 다른 구매자분들께 도움이 되길 바랍니다 좋은 하루 보내세요!!
36,"36,890",평점5,보만코리아,20.10.24.,보만 VC7210,"핸디청소기 찾다가 가성비 좋아보여서 사봤어요.파워가 약하다는 말도 좀 보이고 핸디니까 크게 기대는 안했는데 파워가 엄청 쎄던데요,,,후룩후룩 잘 빨아들여요. 사진처럼 헤드까지 연결하면 아무래도 빨아들이는 힘이 조금 약해지는 것 같고요.사용시간이 10분~15분 정도래서 걱정했는데 집이 별로 안 넓어서 그런지 한바퀴 가볍게 돌 정도는 되더라고요. 헤드까지 조립해서 시험삼아 돌려봤는데 잠깐 돌려도 무거워서 손목에 좀 무리가 가고 분리가 잘 돼서 자주 쓰진 않을 듯ㅠㅋㅋ괜히 짐만 늘렸나 싶긴 한데,, 짧은 건 연결해서 자주 쓸 것 같아요. 가구밑도 청소기 헤드 넣기가 너무 힘든데 그런데나 틈새, 창틀도 잘 빨아 들여서 편하네요. 브러쉬는 어디 써야할지 모르겠어서 안 써봤어요. 카펫 같은 데 쓰는 건가,,아무튼 가볍게 쓰실 분들은 추천!"
37,"36,890",평점3,G마켓,20.09.28.,보만 VC7210,"상품 박스 개봉스티커가 뜯어진 흔적으로 덜렁거리고 있었어요. 제품에 하자는 없더라도 반품이나 교환신청 재고를 보낸건지 기분 매우 찜찜함. 충전포트 및 지지대가 허약하고 꼽기 힘들어서 한손으로 편리하게 청소기만 쏙 빼고 쏙 꼽는 것은 불가능.충전 시 빨간 램프 점등, 완충되어도 램프 점멸이나 색 변화 없음. 즉, 충전 다 되어도 계속 빨간불이라 다 되었는지 알 길이 없다는 뜻. 사용 텀이 짧을 때는 8~10시간 충전하면 완충된다는 설명을 참고하여 감으로 하는 수 밖에 없음.성능은 무선청소기 평균. 일반 무선청소기 평균 군에서 딱히 약하지도 않지만 딱히 세지도 않음.상기 모든 단점에도 고장 없이 오래 가면 불만은 안 가지겠지만, 다시 선택하라 하면 좀 더 고민해볼 것 같아요. 특히나 상품 관리는 좀 신경 쓰세요. 원래 별도 고지 없이 개봉씰 뜯어져 있으면 200프로 환불사유입니다. 명절도 껴있고 귀찮아서 그냥 쓰지만, 이런 일은 신뢰랑 직결되는 문제니 주의하세요."
38,"36,890",평점5,옥션,20.11.16.,보만 VC7210,와 이거 대만족입니다. 기다리다 쿠폰으로 가격좀 싸게 샀는데지난 5년간 소형청소기만 한 5개 샀던 사람입니다. 쓰던게 제일 좋은줄 알고 다른 모델은 안사고 계속 한제품만 샀었는데 불편한 점이 여러가지가 있어서 요번에 새모델 도전했는데 큰기대안했는데 정말 좋아요. - 일단 흡입력 강함.  애초 머리카락정도나  잘 흡입하겠지 했는데 연장선 꼽고도 강한 힘이 느껴집니다. 장판에 달라붙는힘이 느껴집니다.- 헤드가 좌우로 돌아서 청소할때 용이함.  대개 미니청소기는 고정형인데 이거는 좌우회전가능- 가벼움 .  이런종류 모델보다 대개 20%정도 작은 사이즈.이런거는 2-3년쓰면 아주 오래쓰는 겁니다. 배터리가 나가거나아니면 뚜껑클립 손잡이 이런데가 부러지면서 사망하는 경우가 다반사   적당한 가격에 적절기간 쓰면 괜찮은 겁니다.
